Date,Price,Open,High,Low,Vol.,Change %,Volume,Change_pct,Ticker,SMA5,SMA10,SMA20,EMA5,EMA10,EMA20,Signal,Crossover,Daily_Return,Volatility_5,Volatility_10,Volatility_20,Volatility_Annual
2021-08-23,760.41,763.03,764.67,752.45,10.84M,0.65%,10840000.0,0.65,HDBK,757.876,754.708,737.3685,756.8888118252448,752.4378393083656,745.7026947473398,1,0.0,0.006499007279947122,0.006351042478487228,0.007751639022560204,0.008861111323136163,0.2512618940049476
2021-08-24,777.49,763.1,780.31,761.83,18.38M,2.25%,18380000.0,2.25,HDBK,760.694,757.4490000000001,740.4685000000001,763.7558745501633,756.9927776159354,748.730057152355,1,0.0,0.022461566786339038,0.012129295282768321,0.010011855608076579,0.009643188153228552,0.2512618940049476
2021-08-25,776.77,774.12,780.46,772.08,7.73M,-0.09%,7730000.0,-0.09,HDBK,764.958,759.931,743.4025,768.0939163667756,760.5886362312199,751.4005278997497,1,0.0,-0.0009260569267772745,0.009902516943209037,0.010113258861023055,0.009711137935925247,0.2512618940049476
2021-08-26,775.47,773.08,783.55,769.81,11.12M,-0.17%,11120000.0,-0.17,HDBK,769.128,762.9159999999999,746.8315,770.5526109111838,763.2943387346344,753.692858575964,1,0.0,-0.0016735970750672013,0.010002869295592187,0.009448084916268794,0.008677974638556208,0.2512618940049476
2021-08-27,772.3,774.07,777.39,770.71,6.38M,-0.41%,6380000.0,-0.41,HDBK,772.488,765.262,750.0785,771.1350739407892,764.9317316919735,755.4649672830151,1,0.0,-0.0040878435013606,0.010815614445073408,0.00978198991501941,0.008856825205968477,0.2512618940049476
2021-08-30,782.18,775.87,783.05,773.87,9.05M,1.28%,9050000.0,1.28,HDBK,776.842,767.3589999999999,753.615,774.8167159605262,768.067780475251,758.0092561132042,1,0.0,0.01279295610514053,0.011460101369439096,0.009273169118145722,0.009049455836147012,0.2512618940049476
2021-08-31,788.74,779.81,789.71,779.16,12.06M,0.84%,12060000.0,0.84,HDBK,779.092,769.893,757.574,779.4578106403508,771.8263658433871,760.9359936262324,1,0.0,0.008386816333836311,0.007286325902944469,0.009443047670946869,0.008907045347562864,0.2512618940049476
2021-09-01,787.59,785.55,797.02,785.3,12.42M,-0.15%,12420000.0,-0.15,HDBK,781.2560000000001,773.107,761.175,782.1685404269006,774.6924811445895,763.4744704237341,1,0.0,-0.0014580216547911418,0.0073596464030773875,0.008359263935977648,0.008999654479972703,0.2512618940049476
2021-09-02,792.53,785.1,794.02,783.68,9.62M,0.63%,9620000.0,0.63,HDBK,784.6679999999999,776.898,764.26,785.6223602846004,777.9356663910277,766.2416637167119,1,0.0,0.006272299038839968,0.007003571694395887,0.008162169191840858,0.008136874033170857,0.2512618940049476
2021-09-03,786.07,791.08,797.02,782.2,10.74M,-0.81%,10740000.0,-0.81,HDBK,787.422,779.955,766.5345,785.771573523067,779.4146361381136,768.1300766960727,1,0.0,-0.008151110998952604,0.008340151285278824,0.009117170425947419,0.008269214765473466,0.2512618940049476
2021-09-06,780.91,788.01,788.51,779.04,7.88M,-0.66%,7880000.0,-0.66,HDBK,787.168,782.005,768.3565,784.151049015378,779.6865204766383,769.3472122488276,1,0.0,-0.006564300889233876,0.00743098707059564,0.00964193786419874,0.008519476180143842,0.2512618940049476
2021-09-07,782.68,779.31,789.04,775.67,7.25M,0.23%,7250000.0,0.23,HDBK,785.9559999999999,782.524,769.9865,783.6606993435854,780.2307894808857,770.6170015584631,1,0.0,0.0022665864184092666,0.0060099577402335635,0.006714827527492419,0.008434213115003477,0.2512618940049476
2021-09-08,786.24,784.02,788.29,780.86,6.72M,0.46%,6720000.0,0.46,HDBK,785.6859999999999,783.471,771.701,784.5204662290571,781.3233732116338,772.1049061719428,1,0.0,0.00454847447232587,0.006598642195478657,0.006791543757678154,0.008450951752488396,0.2512618940049476
2021-09-09,782.35,785.05,787.76,778.56,8.25M,-0.49%,8250000.0,-0.49,HDBK,783.65,784.159,773.5375,783.7969774860381,781.5100326277003,773.0806293936625,1,0.0,-0.004947598697598643,0.005630751754835522,0.00702223977608856,0.008253349590675738,0.2512618940049476
2021-09-13,775.84,779.06,790.03,774.9,8.96M,-0.83%,8960000.0,-0.83,HDBK,781.604,784.5129999999999,774.8875,781.1446516573588,780.4791176044821,773.3434265942661,1,0.0,-0.008321083913849336,0.0056732263470622235,0.007470042089947852,0.008579367837243102,0.2512618940049476
2021-09-14,772.35,778.06,780.31,771.38,9.76M,-0.45%,9760000.0,-0.45,HDBK,779.892,783.53,775.4445000000001,778.213101104906,779.0010962218489,773.2488145376693,0,-1.0,-0.004498350175293875,0.005380316463942941,0.006196562014238858,0.00794637625489972,0.2512618940049476
2021-09-15,771.48,765.6,775.47,765.6,14.82M,-0.11%,14820000.0,-0.11,HDBK,777.6519999999999,781.804,775.8485000000001,775.9687340699373,777.6336241815127,773.0803560102722,0,0.0,-0.0011264323169547508,0.004867135790704477,0.005204030652549095,0.007940570945337086,0.2512618940049476
2021-09-16,778.04,766.97,780.21,766.24,10.26M,0.85%,10260000.0,0.85,HDBK,776.012,780.849,776.978,776.659156046625,777.7075106939649,773.552703056913,0,0.0,0.008503136827915148,0.006440782677916459,0.006216293911418457,0.007687694883344926,0.2512618940049476
2021-09-17,789.11,782.55,792.53,777.67,20.50M,1.42%,20500000.0,1.42,HDBK,777.364,780.507,778.7025,780.8094373644167,779.7806905677894,775.034350384826,1,1.0,0.014228060253971497,0.009354799156767991,0.007627948699883813,0.00816394514415507,0.2512618940049476
2021-09-20,777.99,780.06,788.89,777.07,8.78M,-1.41%,8780000.0,-1.41,HDBK,777.7940000000001,779.699,779.827,779.8696249096113,779.455110464555,775.3158408243664,1,0.0,-0.014091824967368272,0.011101880689346531,0.008481700255056056,0.008947671782464089,0.2512618940049476
2021-09-21,774.05,779.06,782.38,762.58,14.77M,-0.51%,14770000.0,-0.51,HDBK,778.134,779.013,780.509,777.9297499397409,778.4723631073631,775.1952845553792,0,-1.0,-0.005064332446432562,0.011169576342866607,0.008385082760746308,0.008981562752588306,0.2512618940049476
2021-09-22,764.95,772.58,773.15,763.1,10.58M,-1.18%,10580000.0,-1.18,HDBK,776.8280000000001,777.24,779.882,773.603166626494,776.013751633297,774.2195431691526,0,0.0,-0.011756346489244729,0.012487923717121801,0.008958844779759797,0.007851648572507103,0.2512618940049476
2021-09-23,783.05,769.09,784.05,769.09,13.66M,2.37%,13660000.0,2.37,HDBK,777.83,776.921,780.1959999999999,776.7521110843294,777.293069518152,775.0605390578048,0,0.0,0.023661677233806078,0.016695920064662417,0.012069764490645663,0.009565932810622504,0.2512618940049476
2021-09-24,798.79,787.54,801.98,785.55,20.81M,2.01%,20810000.0,2.01,HDBK,779.766,778.5649999999999,781.362,784.0980740562196,781.2016023330334,777.3204877189663,1,1.0,0.02010088755507322,0.017981480152358828,0.013519680248111603,0.010505015507679636,0.2512618940049476
2021-09-27,810.53,805.84,815.72,802.0,16.42M,1.47%,16420000.000000002,1.47,HDBK,786.274,782.0339999999999,783.2735,792.9087160374797,786.5340382724818,780.4832984123982,1,0.0,0.01469722955970898,0.015787852657807206,0.01349575070900159,0.010811172502959498,0.2512618940049476
2021-09-28,805.52,813.97,813.97,789.04,12.77M,-0.62%,12770000.0,-0.62,HDBK,792.568,785.351,784.4404999999999,797.1124773583199,789.9860313138487,782.867746182646,1,0.0,-0.006181140735074586,0.016030719847971248,0.013629764486163534,0.01068982528799993,0.2512618940049476
2021-09-29,794.95,796.52,801.31,790.61,16.26M,-1.31%,16260000.000000002,-1.31,HDBK,798.568,787.698,784.751,796.3916515722134,790.8885710749671,784.018437022394,1,0.0,-0.013121958486443486,0.01645958799151104,0.014649815111858897,0.011039408773736832,0.2512618940049476
2021-09-30,795.5,791.03,801.18,789.59,15.98M,0.07%,15980000.0,0.07,HDBK,801.058,789.444,785.1465000000001,796.0944343814756,791.7270126977003,785.1119192107374,1,0.0,0.0006918674130447222,0.013951004998498672,0.014537380619852628,0.011030317358969281,0.2512618940049476
2021-10-01,789.39,789.54,792.53,780.68,11.13M,-0.77%,11130000.0,-0.77,HDBK,799.178,789.472,784.9894999999999,793.8596229209838,791.3021012981184,785.5193554763814,1,0.0,-0.007680703959773716,0.010711971147505757,0.014189489385412039,0.011090913624966503,0.2512618940049476
2021-10-04,790.91,792.53,798.69,789.83,7.05M,0.19%,7050000.0,0.19,HDBK,795.2539999999999,790.764,785.2315,792.8764152806559,791.2308101530059,786.0327501929165,1,0.0,0.0019255374403019943,0.0062214871630593685,0.013281254796300948,0.010935643939373163,0.2512618940049476
2021-10-05,795.75,794.02,796.77,786.17,10.26M,0.61%,10260000.0,0.61,HDBK,793.3,792.934,785.9735,793.8342768537707,792.0524810342774,786.958202555496,1,0.0,0.006119533195938942,0.007805410435725422,0.013115655401866374,0.010880383485027399,0.2512618940049476
2021-10-06,805.45,796.02,811.41,791.53,18.60M,1.22%,18600000.0,1.22,HDBK,795.4,796.984,787.112,797.7061845691806,794.4883935734997,788.7193261216393,1,0.0,0.012189758089852454,0.007316543161409758,0.012315012588330686,0.011163855095793485,0.2512618940049476
2021-10-07,803.25,811.28,811.83,801.51,11.27M,-0.27%,11270000.0,-0.27,HDBK,796.95,799.004,787.9625,799.5541230461205,796.0814129237724,790.1031998243403,1,0.0,-0.002731392389347609,0.007695828199285538,0.010643075436978892,0.011177687423766194,0.2512618940049476
2021-10-08,799.34,804.0,808.99,798.09,7.25M,-0.49%,7250000.0,-0.49,HDBK,798.94,799.059,788.812,799.4827486974136,796.6738833012683,790.9828950791651,1,0.0,-0.004867724867724799,0.006873310559077592,0.008861064707214544,0.011175415765645277,0.2512618940049476
2021-10-11,814.87,797.96,820.46,797.52,13.08M,1.94%,13080000.0,1.94,HDBK,803.732,799.493,790.7635,804.6118324649425,799.9822681555831,793.257857452578,1,0.0,0.019428528536042267,0.010161121754217817,0.00980307091130695,0.011652213579688393,0.2512618940049476
2021-10-12,812.78,810.48,818.74,810.48,8.18M,-0.26%,8180000.0,-0.26,HDBK,807.1379999999999,800.2189999999999,792.785,807.3345549766284,802.3091284909316,795.1171091237611,1,0.0,-0.0025648262913102737,0.010859716152649475,0.009590452198202778,0.011598806221175505,0.2512618940049476
2021-10-13,817.67,816.47,821.95,812.98,6.23M,0.60%,6230000.0,0.6,HDBK,809.582,802.491,795.0944999999999,810.7797033177523,805.102014219853,797.2650034929268,1,0.0,0.006016388198528455,0.010058536218119052,0.008294830609118687,0.011587405634783731,0.2512618940049476
2021-10-14,841.61,816.97,842.9,816.97,14.76M,2.93%,14760000.0,2.93,HDBK,817.254,807.1020000000001,798.273,821.0564688785015,811.7398298162433,801.4883364936004,1,0.0,0.029278315212738715,0.014610576401501579,0.01169598019094753,0.012959065553355962,0.2512618940049476
2021-10-18,833.08,850.38,860.36,831.46,28.86M,-1.01%,28860000.0,-1.01,HDBK,824.0020000000001,811.471,800.4715,825.0643125856677,815.6198607587445,804.4970663513527,1,0.0,-0.010135335844393412,0.016023420959900486,0.012029276103805945,0.013092790567515687,0.2512618940049476
2021-10-19,842.25,835.65,844.12,833.43,8.99M,1.10%,8990000.0,1.1,HDBK,829.4780000000001,816.605,803.6845000000001,830.7928750571119,820.4617042571546,808.0925838417,1,0.0,0.011007346233254944,0.014983860796727394,0.012075030635869323,0.01258182901396702,0.2512618940049476
2021-10-20,834.85,842.45,847.27,830.16,10.91M,-0.88%,10910000.0,-0.88,HDBK,833.892,820.515,806.7245,832.1452500380747,823.077758028581,810.6409091901096,1,0.0,-0.008785989907984515,0.016159797205727213,0.012994879852983907,0.012750129002704794,0.2512618940049476
2021-10-21,836.07,833.83,838.89,828.36,9.74M,0.15%,9740000.0,0.15,HDBK,837.5720000000001,823.577,810.2805000000001,833.4535000253832,825.4399838415662,813.0627273624801,1,0.0,0.0014613403605439057,0.016249871401956988,0.012765500990569187,0.012229766943895637,0.2512618940049476
2021-10-22,838.29,837.96,851.88,833.3,12.18M,0.27%,12180000.0,0.27,HDBK,836.908,827.0809999999999,813.0425,835.0656666835888,827.7763504158269,815.4653247565298,1,0.0,0.002655280060281928,0.008766161689476831,0.012570940547088289,0.011371748012301907,0.2512618940049476
2021-10-25,826.44,842.9,842.9,804.9,16.43M,-1.41%,16430000.0,-1.41,HDBK,835.5800000000002,829.7909999999999,814.425,832.1904444557259,827.5333776129492,816.5105319225745,1,0.0,-0.01413591955051341,0.00993986867056399,0.013623579899871079,0.011314040811281538,0.2512618940049476
2021-10-26,824.32,822.95,834.85,821.13,12.09M,-0.26%,12090000.0,-0.26,HDBK,831.994,830.7360000000001,815.1144999999999,829.566962970484,826.9491271378674,817.2542907870912,1,0.0,-0.002565219495668125,0.007096557125041712,0.012479784819549533,0.010927254767283609,0.2512618940049476
2021-10-27,819.36,824.32,830.46,816.62,13.25M,-0.60%,13250000.0,-0.6,HDBK,828.896,831.394,815.8065,826.1646419803228,825.5692858400733,817.454834521654,1,0.0,-0.006017080745341685,0.0067563296491846185,0.012642896773812761,0.01092171926881714,0.2512618940049476
2021-10-28,794.82,822.95,822.95,791.61,17.80M,-2.99%,17800000.0,-2.99,HDBK,820.6460000000001,829.109,815.8,815.7164279868819,819.9785065964236,815.2991359957823,0,-1.0,-0.029950205038078437,0.012712318802775404,0.015752230394418712,0.012581602490483127,0.2512618940049476
2021-10-29,789.46,793.03,799.01,778.06,12.41M,-0.67%,12410000.0,-0.67,HDBK,810.8800000000001,823.894,815.498,806.964285324588,814.4296872152556,812.838265900946,0,0.0,-0.006743665232379681,0.010944660190913356,0.011034413541576568,0.012671700075805993,0.2512618940049476
2021-11-01,800.66,790.53,803.5,789.81,8.12M,1.42%,8119999.999999999,1.42,HDBK,805.724,820.652,816.0615,804.8628568830587,811.9261077215726,811.6784310532369,0,0.0,0.014186912573151078,0.015757835438865456,0.012660919765133598,0.012942309021927948,0.2512618940049476
2021-11-02,801.38,801.01,808.99,798.04,13.24M,0.09%,13240000.0,0.09,HDBK,801.1360000000001,816.5649999999999,816.585,803.7019045887059,810.0086335903776,810.6976280957857,0,0.0,0.0008992581120574883,0.016032377546179456,0.011707094728412745,0.012939598152317213,0.2512618940049476
2021-11-03,788.76,800.56,802.95,785.82,10.21M,-1.57%,10210000.0,-1.57,HDBK,795.016,811.956,816.2355,798.721269725804,806.1452456648543,808.6083301819014,0,0.0,-0.015747834984651488,0.016684394431645384,0.012162049535165044,0.013377340287501134,0.2512618940049476
2021-11-04,795.0,795.52,796.94,793.08,1.10M,0.79%,1100000.0,0.79,HDBK,795.052,807.8489999999999,815.713,797.4808464838694,804.1188373621535,807.3122987360059,0,0.0,0.007911151681119666,0.01181189687024159,0.012735394379091283,0.01319917256784324,0.2512618940049476
2021-11-08,798.14,794.07,800.36,783.28,18.94M,0.40%,18940000.0,0.4,HDBK,796.788,803.8340000000001,815.4575,797.7005643225797,803.03177602358,806.438746475434,0,0.0,0.003949685534591074,0.011215764598950602,0.012827535031559142,0.01322610959047967,0.2512618940049476
2021-11-09,784.17,795.32,795.32,782.58,12.70M,-1.75%,12700000.0,-1.75,HDBK,793.49,799.607,814.699,793.1903762150532,799.602362201111,804.3179134777736,0,0.0,-0.017503194928208066,0.011719379903182866,0.013139615324675023,0.013750388366773397,0.2512618940049476
2021-11-10,775.69,782.05,782.55,773.08,13.71M,-1.08%,13710000.0,-1.08,HDBK,788.352,794.744,812.74,787.3569174767022,795.2546599827272,801.5914455275094,0,0.0,-0.010813981662139427,0.011641122221449517,0.013217448528361056,0.013045766316837955,0.2512618940049476
2021-11-11,772.23,773.1,775.52,765.89,8.00M,-0.45%,8000000.0,-0.45,HDBK,785.046,790.031,810.7125,782.3146116511348,791.0683581676858,798.7951173820325,0,0.0,-0.004460544805270139,0.010414936630009707,0.0132261635190582,0.01305406497518001,0.2512618940049476
2021-11-12,774.57,773.08,777.59,770.61,14.91M,0.30%,14910000.0,0.3,HDBK,780.96,788.0060000000001,808.5575,779.73307443409,788.068656682652,796.4879633456485,0,0.0,0.0030301853074861107,0.009149818471246579,0.010339507094880464,0.012968632519262946,0.2512618940049476
2021-11-15,776.69,779.11,783.97,775.27,9.53M,0.27%,9530000.0,0.27,HDBK,776.6700000000001,786.729,805.3115,778.7187162893933,785.9998100130789,794.6024430270154,0,0.0,0.002737002465884375,0.008859456984319246,0.01034478710247742,0.010690096403176865,0.2512618940049476
2021-11-16,772.08,775.57,776.67,768.89,8.25M,-0.59%,8250000.0,-0.59,HDBK,774.2520000000001,783.8710000000001,802.2615,776.5058108595956,783.4689354652463,792.457448453014,0,0.0,-0.005935443999536494,0.005938127921582414,0.008774770005626563,0.010603116361130456,0.2512618940049476
2021-11-17,763.5,766.54,770.08,762.35,7.60M,-1.11%,7600000.0,-1.11,HDBK,771.8140000000001,780.083,798.324,772.1705405730638,779.8382199261105,789.6995962193936,0,0.0,-0.011112838047870777,0.006036027050655716,0.008912531148821084,0.010126719674785432,0.2512618940049476
2021-11-18,767.79,761.13,769.83,760.73,9.15M,0.56%,9150000.0,0.56,HDBK,770.926,777.9860000000001,794.971,770.7103603820426,777.6476344849995,787.6129680080228,0,0.0,0.005618860510805401,0.007080912470292815,0.00854862784057419,0.010341800140740511,0.2512618940049476
2021-11-22,755.79,771.08,774.42,747.66,15.26M,-1.56%,15260000.0,-1.56,HDBK,767.17,774.0649999999999,790.957,765.7369069213618,773.6735191240904,784.5822091501159,0,0.0,-0.015629273629508056,0.008996564454184426,0.008556007014834199,0.010559551612702316,0.2512618940049476
2021-11-23,755.89,749.14,762.0,746.32,11.24M,0.01%,11240000.0,0.01,HDBK,763.01,769.8399999999999,786.8370000000001,762.4546046142411,770.4401520106194,781.8496178024858,0,0.0,0.00013231188557671913,0.008508553574151015,0.008189034375667687,0.010478277428708464,0.2512618940049476
2021-11-24,757.14,760.11,766.27,755.15,30.80M,0.16%,30800000.0,0.16,HDBK,760.0219999999999,767.137,783.3720000000001,760.6830697428275,768.021942554143,779.4963208689157,0,0.0,0.0016536797682202842,0.009045816701963987,0.007225489964501115,0.010356353294124276,0.2512618940049476
2021-11-25,761.08,755.52,764.75,751.63,10.25M,0.52%,10250000.0,0.52,HDBK,759.538,765.676,780.21,760.8153798285516,766.7597711806625,777.7423855480666,0,0.0,0.005203793221861375,0.008715683790388533,0.007193897704387963,0.010569075119115867,0.2512618940049476
2021-11-26,743.1,748.14,751.48,740.66,18.62M,-2.36%,18620000.0,-2.36,HDBK,754.6,762.7630000000001,776.397,754.9102532190345,762.4579946023601,774.4431107339651,0,0.0,-0.02362432333000475,0.012490233785411756,0.009974107827657128,0.011448803201139935,0.2512618940049476
2021-11-29,748.76,745.54,751.95,729.19,12.99M,0.76%,12990000.0,0.76,HDBK,753.1940000000001,760.182,774.094,752.8601688126897,759.9674501292037,771.9971001878731,0,0.0,0.0076167406809311,0.012546821142937875,0.010418277161250766,0.01011057610949369,0.2512618940049476
2021-11-30,744.92,745.64,762.6,741.43,25.22M,-0.51%,25220000.0,-0.51,HDBK,751.0,757.005,771.867,750.2134458751265,757.2315501057121,769.418328741409,0,0.0,-0.005128479085421245,0.012564465672045663,0.010203712814764135,0.010084942275770467,0.2512618940049476
2021-12-01,750.46,745.64,751.65,742.7,8.68M,0.74%,8680000.0,0.74,HDBK,749.664,754.843,769.357,750.2956305834177,756.0003591774008,767.6127736231796,0,0.0,0.007437040219083979,0.01332647683649939,0.01079836460258378,0.009585331163117449,0.2512618940049476
2021-12-02,760.98,750.38,762.5,748.14,11.20M,1.40%,11200000.0,1.4,HDBK,749.644,754.5910000000001,767.337,753.8570870556118,756.9057484178734,766.9810808971624,0,0.0,0.014018068917730497,0.014951757039594796,0.011543098338940594,0.01030186239125555,0.2512618940049476
2021-12-03,754.9,761.01,766.07,751.65,8.12M,-0.80%,8119999.999999999,-0.8,HDBK,752.004,753.302,765.644,754.2047247037412,756.5410668873509,765.8305017640994,0,0.0,-0.007989697495335069,0.009341616399867674,0.011573818811690884,0.00991692724897129,0.2512618940049476
2021-12-06,750.03,754.62,757.52,746.82,7.03M,-0.64%,7030000.0,-0.64,HDBK,752.258,752.7259999999999,763.3955,752.8131498024942,755.3572365441961,764.3256920722804,0,0.0,-0.006451185587495023,0.009783391211097203,0.010668950725888957,0.009667313663812878,0.2512618940049476
2021-12-07,760.96,755.1,764.1,753.08,12.43M,1.46%,12430000.0,1.46,HDBK,755.466,753.233,761.5365,755.5287665349962,756.3759208088877,764.0051499701584,0,0.0,0.014572750423316405,0.010913688986403072,0.011721449931789817,0.010330393123358945,0.2512618940049476
2021-12-08,774.97,766.09,775.6,765.1,15.30M,1.84%,15300000.0,1.84,HDBK,760.368,755.016,761.0765,762.0091776899975,759.756662479999,765.0494214015719,1,1.0,0.018410954583683692,0.012661410849828398,0.012996519748567107,0.01067016481306613,0.2512618940049476
2021-12-09,761.53,770.68,775.42,759.11,11.75M,-1.73%,11750000.0,-1.73,HDBK,760.4780000000001,755.0609999999999,760.3685,761.8494517933317,760.0790874836356,764.714238410946,1,0.0,-0.017342606810586303,0.015469803431660167,0.014343241043915055,0.011092656587164304,0.2512618940049476
2021-12-10,759.39,760.56,762.1,752.35,7.78M,-0.28%,7780000.0,-0.28,HDBK,761.376,756.69,759.7265,761.0296345288879,759.9537988502473,764.207168086094,1,0.0,-0.0028101322337924506,0.014945472840446202,0.01179311364031385,0.011070595406356205,0.2512618940049476
2021-12-13,753.7,761.11,766.92,751.73,10.32M,-0.75%,10320000.0,-0.75,HDBK,762.11,757.184,758.6830000000001,758.5864230192586,758.8167445138386,763.206485411228,0,-1.0,-0.007492856108192059,0.015086707452549133,0.011992987869502335,0.01112990180742469,0.2512618940049476
2021-12-14,749.36,749.39,756.12,746.67,9.19M,-0.58%,9190000.0,-0.58,HDBK,759.7900000000001,757.628,757.3165,755.5109486795058,757.0973364204133,761.8877725149206,0,0.0,-0.005758259254345255,0.013152653117497675,0.012028726266275418,0.011129599108227807,0.2512618940049476
